Tid	Kanal A	Kanal B
(ms)	(V)	(V)

321.59155841	5.35433100	-0.96850400
321.63232641	5.35433100	-0.96850400
321.67309441	5.35433100	-0.96850400
321.71386241	5.35433100	-0.96850400
321.75463041	5.35433100	-0.96062990
321.79539840	5.35433100	-0.96062990
321.83616640	5.35433100	-0.96062990
321.87693440	5.35433100	-0.96850400
321.91770240	5.35433100	-0.96850400
321.95847040	5.35433100	-0.96062990
321.99923839	5.35433100	-0.96062990
322.04000639	5.35433100	-0.96850400
322.08077439	5.35433100	-0.96850400
322.12154239	5.35433100	-0.96062990
322.16231039	5.35433100	-0.96850400
322.20307839	5.35433100	-0.96062990
322.24384638	5.35433100	-0.96850400
322.28461438	5.35433100	-0.96062990
322.32538238	5.35433100	-0.96850400
322.36615038	5.35433100	-0.96850400
322.40691838	5.35433100	-0.96062990
322.44768637	5.35433100	-0.96062990
322.48845437	5.35433100	-0.96850400
322.52922237	5.35433100	-0.96062990
322.56999037	5.35433100	-0.96850400
322.61075837	5.35433100	-0.96850400
322.65152637	5.35433100	-0.96062990
322.69229436	5.35433100	-0.96850400
322.73306236	5.35433100	-0.96062990
322.77383036	5.35433100	-0.96850400
322.81459836	5.35433100	-0.96850400
322.85536636	5.35433100	-0.96062990
322.89613435	5.35433100	-0.96850400
322.93690235	5.35433100	-0.96062990
322.97767035	5.35433100	-0.96850400
323.01843835	5.35433100	-0.96062990
323.05920635	5.35433100	-0.96850400
323.09997434	5.35433100	-0.96850400
323.14074234	5.35433100	-0.96062990
323.18151034	5.35433100	-0.96062990
323.22227834	5.35433100	-0.96850400
323.26304634	5.35433100	-0.96062990
323.30381434	5.35433100	-0.96062990
323.34458233	5.35433100	-0.96850400
323.38535033	5.35433100	-0.96850400
323.42611833	5.35433100	-0.96850400
323.46688633	5.35433100	-0.96850400
323.50765433	5.35433100	-0.96062990
323.54842232	5.35433100	-0.96850400
323.58919032	5.35433100	-0.96850400
323.62995832	5.35433100	-0.96062990
323.67072632	5.35433100	-0.96062990
323.71149432	5.35433100	-0.96850400
323.75226231	5.35433100	-0.96062990
323.79303031	5.35433100	-0.96062990
323.83379831	5.35433100	-0.96062990
323.87456631	5.35433100	-0.96850400
323.91533431	5.35433100	-0.96062990
323.95610231	5.35433100	-0.96062990
323.99687030	5.35433100	-0.96850400
324.03763830	5.35433100	-0.96062990
324.07840630	5.35433100	-0.96850400
324.11917430	5.35433100	-0.96850400
324.15994230	5.35433100	-0.96062990
324.20071029	5.35433100	-0.96062990
324.24147829	5.35433100	-0.96850400
324.28224629	5.35433100	-0.96850400
324.32301429	5.35433100	-0.96850400
324.36378229	5.35433100	-0.96062990
324.40455029	5.35433100	-0.96062990
324.44531828	5.35433100	-0.96850400
324.48608628	5.35433100	-0.96062990
324.52685428	5.35433100	-0.96062990
324.56762228	5.35433100	-0.96850400
324.60839028	5.35433100	-0.96850400
324.64915827	5.35433100	-0.96850400
324.68992627	5.35433100	-0.96062990
324.73069427	5.35433100	-0.96850400
324.77146227	5.35433100	-0.96850400
324.81223027	5.35433100	-0.96850400
324.85299826	5.35433100	-0.96850400
324.89376626	5.35433100	-0.96850400
324.93453426	5.35433100	-0.96850400
324.97530226	5.35433100	-0.96062990
325.01607026	5.35433100	-0.96850400
325.05683826	5.35433100	-0.96850400
325.09760625	5.35433100	-0.96062990
325.13837425	5.35433100	-0.96062990
325.17914225	5.35433100	-0.96062990
325.21991025	5.35433100	-0.96062990
325.26067825	5.35433100	-0.96850400
325.30144624	5.35433100	-0.96850400
325.34221424	5.35433100	-0.96062990
325.38298224	5.35433100	-0.96850400
325.42375024	5.35433100	-0.96850400
325.46451824	5.35433100	-0.96850400
325.50528624	5.35433100	-0.96850400
325.54605423	5.35433100	-0.96850400
325.58682223	5.35433100	-0.96850400
325.62759023	5.35433100	-0.96062990
325.66835823	5.35433100	-0.96850400
325.70912623	5.35433100	-0.96850400
325.74989422	5.35433100	-0.96850400
325.79066222	5.35433100	-0.96062990
325.83143022	5.35433100	-0.96062990
325.87219822	5.35433100	-0.96850400
325.91296622	5.35433100	-0.96850400
325.95373421	5.35433100	-0.96850400
325.99450221	5.35433100	-0.96850400
326.03527021	5.35433100	-0.96062990
326.07603821	5.35433100	-0.96850400
326.11680621	5.35433100	-0.96850400
326.15757421	5.35433100	-0.96850400
326.19834220	5.35433100	-0.96062990
326.23911020	5.35433100	-0.96062990
326.27987820	5.35433100	-0.96850400
326.32064620	5.35433100	-0.96850400
326.36141420	5.35433100	-0.96062990
326.40218219	5.35433100	-0.96850400
326.44295019	5.35433100	-0.96062990
326.48371819	5.35433100	-0.96850400
326.52448619	5.35433100	-0.96850400
326.56525419	5.35433100	-0.96850400
326.60602218	5.35433100	-0.96850400
326.64679018	5.35433100	-0.96062990
326.68755818	5.35433100	-0.96062990
326.72832618	5.35433100	-0.96850400
326.76909418	5.35433100	-0.96850400
326.80986218	5.35433100	-0.96850400
326.85063017	5.35433100	-0.96850400
326.89139817	5.35433100	-0.96062990
326.93216617	5.35433100	-0.96850400
326.97293417	5.35433100	-0.96850400
327.01370217	5.35433100	-0.96062990
327.05447016	5.35433100	-0.96062990
327.09523816	5.35433100	-0.96850400
327.13600616	5.35433100	-0.96850400
327.17677416	5.35433100	-0.96850400
327.21754216	5.35433100	-0.96062990
327.25831016	5.35433100	-0.96062990
327.29907815	5.35433100	-0.96062990
327.33984615	5.35433100	-0.96850400
327.38061415	5.35433100	-0.96062990
327.42138215	5.35433100	-0.96850400
327.46215015	5.35433100	-0.96062990
327.50291814	5.35433100	-0.96850400
327.54368614	5.35433100	-0.96850400
327.58445414	5.35433100	-0.96062990
327.62522214	5.35433100	-0.96850400
327.66599014	5.35433100	-0.96850400
327.70675813	5.35433100	-0.96062990
327.74752613	5.35433100	-0.96850400
327.78829413	5.35433100	-0.96850400
327.82906213	5.35433100	-0.96850400
327.86983013	5.35433100	-0.96850400
327.91059813	5.35433100	-0.96850400
327.95136612	5.35433100	-0.96850400
327.99213412	5.35433100	-0.96062990
328.03290212	5.35433100	-0.96062990
328.07367012	5.35433100	-0.96850400
328.11443812	5.35433100	-0.96062990
328.15520611	5.35433100	-0.96062990
328.19597411	5.35433100	-0.96850400
328.23674211	5.35433100	-0.96062990
328.27751011	5.35433100	-0.96850400
328.31827811	5.35433100	-0.96850400
328.35904611	5.35433100	-0.96850400
328.39981410	5.35433100	-0.96062990
328.44058210	5.35433100	-0.96850400
328.48135010	5.35433100	-0.96850400
328.52211810	5.35433100	-0.96850400
328.56288610	5.35433100	-0.96850400
328.60365409	5.35433100	-0.96850400
328.64442209	5.35433100	-0.96850400
328.68519009	5.35433100	-0.96850400
328.72595809	5.35433100	-0.96850400
328.76672609	5.35433100	-0.96062990
328.80749408	5.35433100	-0.96850400
328.84826208	5.35433100	-0.96062990
328.88903008	5.35433100	-0.96062990
328.92979808	5.35433100	-0.96850400
328.97056608	5.35433100	-0.96850400
329.01133408	5.35433100	-0.96062990
329.05210207	5.35433100	-0.96062990
329.09287007	5.35433100	-0.96850400
329.13363807	5.35433100	-0.96062990
329.17440607	5.35433100	-0.96850400
329.21517407	5.35433100	-0.96850400
329.25594206	5.35433100	-0.96850400
329.29671006	5.35433100	-0.96062990
329.33747806	5.35433100	-0.96850400
329.37824606	5.35433100	-0.96062990
329.41901406	5.35433100	-0.96850400
329.45978205	5.35433100	-0.96062990
329.50055005	5.35433100	-0.96850400
329.54131805	5.35433100	-0.96850400
329.58208605	5.35433100	-0.96062990
329.62285405	5.35433100	-0.96062990
329.66362205	5.35433100	-0.96850400
329.70439004	5.35433100	-0.96850400
329.74515804	5.35433100	-0.96850400
329.78592604	5.35433100	-0.96062990
329.82669404	5.35433100	-0.96062990
329.86746204	5.35433100	-0.96850400
329.90823003	5.35433100	-0.96850400
329.94899803	5.35433100	-0.96850400
329.98976603	5.35433100	-0.96062990
330.03053403	5.35433100	-0.96062990
330.07130203	5.35433100	-0.96850400
330.11207003	5.35433100	-0.96850400
330.15283802	5.35433100	-0.96062990
330.19360602	5.35433100	-0.96062990
330.23437402	5.35433100	-0.96850400
330.27514202	5.35433100	-0.96062990
330.31591002	5.35433100	-0.96850400
330.35667801	5.35433100	-0.96062990
330.39744601	5.35433100	-0.96062990
330.43821401	5.35433100	-0.96850400
330.47898201	5.35433100	-0.96062990
330.51975001	5.35433100	-0.96850400
330.56051800	5.35433100	-0.96062990
330.60128600	5.35433100	-0.96850400
330.64205400	5.35433100	-0.96850400
330.68282200	5.35433100	-0.96062990
330.72359000	5.35433100	-0.96062990
330.76435800	5.35433100	-0.96850400
330.80512599	5.35433100	-0.96850400
330.84589399	5.35433100	-0.96850400
330.88666199	5.35433100	-0.96062990
330.92742999	5.35433100	-0.96850400
330.96819799	5.35433100	-0.96062990
331.00896598	5.35433100	-0.96062990
331.04973398	5.35433100	-0.96062990
331.09050198	5.35433100	-0.96062990
331.13126998	5.35433100	-0.96850400
331.17203798	5.35433100	-0.96850400
331.21280598	5.35433100	-0.96850400
331.25357397	5.35433100	-0.96850400
331.29434197	5.35433100	-0.96850400
331.33510997	5.35433100	-0.96062990
331.37587797	5.35433100	-0.96850400
331.41664597	5.35433100	-0.96062990
331.45741396	5.35433100	-0.96062990
331.49818196	5.43307100	-0.96850400
331.53894996	5.35433100	-0.96062990
331.57971796	5.35433100	-0.96062990
331.62048596	5.35433100	-0.96850400
331.66125395	5.35433100	-0.96850400
331.70202195	5.35433100	-0.96850400
331.74278995	5.35433100	-0.96062990
331.78355795	5.35433100	-0.96062990
331.82432595	5.35433100	-0.96062990
331.86509395	5.35433100	-0.96062990
331.90586194	5.35433100	-0.96062990
331.94662994	5.35433100	-0.96850400
331.98739794	5.35433100	-0.96850400
332.02816594	5.35433100	-0.96062990
332.06893394	5.35433100	-0.96062990
332.10970193	5.35433100	-0.96062990
332.15046993	5.35433100	-0.96850400
332.19123793	5.35433100	-0.96850400
332.23200593	5.35433100	-0.96062990
332.27277393	5.35433100	-0.96850400
332.31354193	5.35433100	-0.96062990
332.35430992	5.35433100	-0.96062990
332.39507792	5.35433100	-0.96062990
332.43584592	5.35433100	-0.96850400
332.47661392	5.35433100	-0.96850400
332.51738192	5.35433100	-0.96850400
332.55814991	5.35433100	-0.96850400
332.59891791	5.35433100	-0.96850400
332.63968591	5.35433100	-0.96850400
332.68045391	5.35433100	-0.96850400
332.72122191	5.35433100	-0.96850400
332.76198990	5.35433100	-0.96850400
332.80275790	5.35433100	-0.96850400
332.84352590	5.35433100	-0.96850400
332.88429390	5.35433100	-0.96062990
332.92506190	5.35433100	-0.96062990
332.96582990	5.35433100	-0.96850400
333.00659789	5.35433100	-0.96850400
333.04736589	5.35433100	-0.96062990
333.08813389	5.35433100	-0.96062990
333.12890189	5.35433100	-0.96062990
333.16966989	5.35433100	-0.96850400
333.21043788	5.35433100	-0.96062990
333.25120588	5.35433100	-0.96062990
333.29197388	5.35433100	-0.96850400
333.33274188	5.35433100	-0.96850400
333.37350988	5.35433100	-0.96850400
333.41427787	5.35433100	-0.96850400
333.45504587	5.35433100	-0.96062990
333.49581387	5.35433100	-0.96062990
333.53658187	5.35433100	-0.96062990
333.57734987	5.35433100	-0.96850400
333.61811787	5.35433100	-0.96062990
333.65888586	5.35433100	-0.96062990
333.69965386	5.35433100	-0.96850400
333.74042186	5.35433100	-0.96062990
333.78118986	5.35433100	-0.96850400
333.82195786	5.35433100	-0.96062990
333.86272585	5.35433100	-0.96062990
333.90349385	5.35433100	-0.96062990
333.94426185	5.35433100	-0.96062990
333.98502985	5.35433100	-0.96062990
334.02579785	5.35433100	-0.96850400
334.06656585	5.35433100	-0.96850400
334.10733384	5.35433100	-0.96850400
334.14810184	5.35433100	-0.96850400
334.18886984	5.35433100	-0.96850400
334.22963784	5.35433100	-0.96850400
334.27040584	5.35433100	-0.96850400
334.31117383	5.35433100	-0.96850400
334.35194183	5.35433100	-0.96062990
334.39270983	5.35433100	-0.96850400
334.43347783	5.35433100	-0.96062990
334.47424583	5.35433100	-0.96850400
334.51501382	5.35433100	-0.96850400
334.55578182	5.35433100	-0.96850400
334.59654982	5.35433100	-0.96850400
334.63731782	5.35433100	-0.96850400
334.67808582	5.35433100	-0.96850400
334.71885382	5.35433100	-0.96850400
334.75962181	5.35433100	-0.96062990
334.80038981	5.35433100	-0.96062990
334.84115781	5.35433100	-0.96062990
334.88192581	5.35433100	-0.96062990
334.92269381	5.35433100	-0.96850400
334.96346180	5.35433100	-0.96062990
335.00422980	5.35433100	-0.96062990
335.04499780	5.35433100	-0.96850400
335.08576580	5.35433100	-0.96062990
335.12653380	5.35433100	-0.96850400
335.16730180	5.35433100	-0.96850400
335.20806979	5.35433100	-0.96850400
335.24883779	5.35433100	-0.96850400
335.28960579	5.35433100	-0.96850400
335.33037379	5.35433100	-0.96062990
335.37114179	5.35433100	-0.96062990
335.41190978	5.35433100	-0.96062990
335.45267778	5.35433100	-0.96850400
335.49344578	5.35433100	-0.96850400
335.53421378	5.35433100	-0.96062990
335.57498178	5.35433100	-0.96850400
335.61574977	5.35433100	-0.96850400
335.65651777	5.35433100	-0.96850400
335.69728577	5.35433100	-0.96062990
335.73805377	5.35433100	-0.96850400
335.77882177	5.35433100	-0.96062990
335.81958977	5.35433100	-0.96062990
335.86035776	5.35433100	-0.96062990
335.90112576	5.35433100	-0.96850400
335.94189376	5.35433100	-0.96850400
335.98266176	5.35433100	-0.96062990
336.02342976	5.35433100	-0.96850400
336.06419775	5.35433100	-0.96850400
336.10496575	5.35433100	-0.96850400
336.14573375	5.35433100	-0.96850400
336.18650175	5.35433100	-0.96062990
336.22726975	5.35433100	-0.96850400
336.26803774	5.35433100	-0.96850400
336.30880574	5.35433100	-0.96850400
336.34957374	5.35433100	-0.96062990
336.39034174	5.35433100	-0.96062990
336.43110974	5.35433100	-0.96062990
336.47187774	5.35433100	-0.96850400
336.51264573	5.35433100	-0.96850400
336.55341373	5.35433100	-0.96850400
336.59418173	5.35433100	-0.96850400
336.63494973	5.35433100	-0.96850400
336.67571773	5.35433100	-0.96062990
336.71648572	5.35433100	-0.96850400
336.75725372	5.35433100	-0.96850400
336.79802172	5.35433100	-0.96850400
336.83878972	5.35433100	-0.96850400
336.87955772	5.35433100	-0.96850400
336.92032572	5.35433100	-0.96062990
336.96109371	5.35433100	-0.96850400
337.00186171	5.35433100	-0.96062990
337.04262971	5.35433100	-0.96062990
337.08339771	5.35433100	-0.96850400
337.12416571	5.35433100	-0.96850400
337.16493370	5.35433100	-0.96062990
337.20570170	5.35433100	-0.96062990
337.24646970	5.35433100	-0.96850400
337.28723770	5.35433100	-0.96850400
337.32800570	5.35433100	-0.96062990
337.36877369	5.35433100	-0.96850400
337.40954169	5.35433100	-0.96850400
337.45030969	5.35433100	-0.96062990
337.49107769	5.35433100	-0.96850400
337.53184569	5.35433100	-0.96062990
337.57261369	5.35433100	-0.96850400
337.61338168	5.35433100	-0.96850400
337.65414968	5.35433100	-0.96062990
337.69491768	5.35433100	-0.96062990
337.73568568	5.35433100	-0.96850400
337.77645368	5.35433100	-0.96850400
337.81722167	5.35433100	-0.96850400
337.85798967	5.35433100	-0.96850400
337.89875767	5.35433100	-0.96850400
337.93952567	5.35433100	-0.96850400
337.98029367	5.35433100	-0.96850400
338.02106167	5.35433100	-0.96850400
338.06182966	5.35433100	-0.96062990
338.10259766	5.35433100	-0.96062990
338.14336566	5.35433100	-0.96062990
338.18413366	5.35433100	-0.96850400
338.22490166	5.35433100	-0.96850400
338.26566965	5.35433100	-0.96850400
338.30643765	5.35433100	-0.96850400
338.34720565	5.35433100	-0.96850400
338.38797365	5.35433100	-0.96850400
338.42874165	5.35433100	-0.96850400
338.46950964	5.35433100	-0.96850400
338.51027764	5.35433100	-0.96062990
338.55104564	5.35433100	-0.96850400
338.59181364	5.35433100	-0.96062990
338.63258164	5.35433100	-0.96850400
338.67334964	5.35433100	-0.96062990
338.71411763	5.35433100	-0.96850400
338.75488563	5.35433100	-0.96062990
338.79565363	5.35433100	-0.96062990
338.83642163	5.35433100	-0.96062990
338.87718963	5.35433100	-0.96850400
338.91795762	5.35433100	-0.96062990
338.95872562	5.35433100	-0.96850400
338.99949362	5.35433100	-0.96062990
339.04026162	5.35433100	-0.96850400
339.08102962	5.35433100	-0.96850400
339.12179762	5.35433100	-0.96850400
339.16256561	5.35433100	-0.96850400
339.20333361	5.35433100	-0.96062990
339.24410161	5.35433100	-0.96850400
339.28486961	5.35433100	-0.96062990
339.32563761	5.35433100	-0.96850400
339.36640560	5.35433100	-0.96062990
339.40717360	5.35433100	-0.96062990
339.44794160	5.35433100	-0.96850400
339.48870960	5.35433100	-0.96850400
339.52947760	5.35433100	-0.96850400
339.57024559	5.35433100	-0.96850400
339.61101359	5.35433100	-0.96062990
339.65178159	5.35433100	-0.96062990
339.69254959	5.35433100	-0.96062990
339.73331759	5.35433100	-0.96062990
339.77408559	5.35433100	-0.96850400
339.81485358	5.35433100	-0.96850400
339.85562158	5.35433100	-0.96062990
339.89638958	5.35433100	-0.96850400
339.93715758	5.35433100	-0.96062990
339.97792558	5.35433100	-0.96062990
340.01869357	5.35433100	-0.96850400
340.05946157	5.35433100	-0.96062990
340.10022957	5.35433100	-0.96062990
340.14099757	5.35433100	-0.96062990
340.18176557	5.35433100	-0.96062990
340.22253356	5.35433100	-0.96062990
340.26330156	5.35433100	-0.96062990
340.30406956	5.35433100	-0.96850400
340.34483756	5.35433100	-0.96850400
340.38560556	5.35433100	-0.96062990
340.42637356	5.35433100	-0.96062990
340.46714155	5.35433100	-0.96850400
340.50790955	5.35433100	-0.96850400
340.54867755	5.35433100	-0.96062990
340.58944555	5.35433100	-0.96850400
340.63021355	5.35433100	-0.96850400
340.67098154	5.35433100	-0.96850400
340.71174954	5.35433100	-0.96062990
340.75251754	5.35433100	-0.96850400
340.79328554	5.35433100	-0.96062990
340.83405354	5.35433100	-0.96062990
340.87482154	5.35433100	-0.96850400
340.91558953	5.35433100	-0.96850400
340.95635753	5.35433100	-0.96850400
340.99712553	5.35433100	-0.96850400
341.03789353	5.35433100	-0.96062990
341.07866153	5.35433100	-0.96850400
341.11942952	5.35433100	-0.96850400
341.16019752	5.35433100	-0.96850400
341.20096552	5.35433100	-0.96850400
341.24173352	5.35433100	-0.96850400
341.28250152	5.35433100	-0.96850400
341.32326951	5.35433100	-0.96850400
341.36403751	5.35433100	-0.96850400
341.40480551	5.35433100	-0.96850400
341.44557351	5.35433100	-0.96850400
341.48634151	5.35433100	-0.96062990
341.52710951	5.35433100	-0.96850400
341.56787750	5.35433100	-0.96850400
341.60864550	5.35433100	-0.96850400
341.64941350	5.35433100	-0.96062990
341.69018150	5.35433100	-0.96850400
341.73094950	5.35433100	-0.96850400
341.77171749	5.35433100	-0.96850400
341.81248549	5.35433100	-0.96062990
341.85325349	5.35433100	-0.96850400
341.89402149	5.35433100	-0.96850400
341.93478949	5.35433100	-0.96850400
341.97555749	5.35433100	-0.96850400
342.01632548	5.35433100	-0.96062990
342.05709348	5.35433100	-0.96850400
342.09786148	5.35433100	-0.96062990
342.13862948	5.35433100	-0.96062990
342.17939748	5.35433100	-0.96062990
342.22016547	5.35433100	-0.96850400
342.26093347	5.35433100	-0.96850400
342.30170147	5.35433100	-0.96850400
342.34246947	5.35433100	-0.96850400
342.38323747	5.35433100	-0.96062990
342.42400546	5.35433100	-0.96850400
342.46477346	5.35433100	-0.96850400
342.50554146	5.35433100	-0.96850400
342.54630946	5.35433100	-0.96062990
342.58707746	5.35433100	-0.96850400
342.62784546	5.35433100	-0.96062990
342.66861345	5.35433100	-0.96850400
342.70938145	5.35433100	-0.96062990
342.75014945	5.35433100	-0.96850400
342.79091745	5.35433100	-0.96850400
342.83168545	5.35433100	-0.96850400
342.87245344	5.35433100	-0.96062990
342.91322144	5.35433100	-0.96062990
342.95398944	5.35433100	-0.96062990
342.99475744	5.35433100	-0.96850400
343.03552544	5.35433100	-0.96850400
343.07629343	5.35433100	-0.96062990
343.11706143	5.35433100	-0.96062990
343.15782943	5.35433100	-0.96062990
343.19859743	5.35433100	-0.96850400
343.23936543	5.35433100	-0.96850400
343.28013343	5.35433100	-0.96850400
343.32090142	5.35433100	-0.96850400
343.36166942	5.35433100	-0.96850400
343.40243742	5.35433100	-0.96062990
343.44320542	5.35433100	-0.96850400
343.48397342	5.35433100	-0.96062990
343.52474141	5.35433100	-0.96850400
343.56550941	5.35433100	-0.96062990
343.60627741	5.35433100	-0.96850400
343.64704541	5.35433100	-0.96062990
343.68781341	5.35433100	-0.96850400
343.72858141	5.35433100	-0.96062990
343.76934940	5.35433100	-0.96850400
343.81011740	5.35433100	-0.96062990
343.85088540	5.35433100	-0.96850400
343.89165340	5.35433100	-0.96062990
343.93242140	5.35433100	-0.96062990
343.97318939	5.35433100	-0.96850400
344.01395739	5.35433100	-0.96850400
344.05472539	5.35433100	-0.96850400
344.09549339	5.35433100	-0.96850400
344.13626139	5.35433100	-0.96062990
344.17702938	5.35433100	-0.96850400
344.21779738	5.35433100	-0.96850400
344.25856538	5.35433100	-0.96062990
344.29933338	5.35433100	-0.96062990
344.34010138	5.35433100	-0.96850400
344.38086938	5.35433100	-0.96062990
344.42163737	5.35433100	-0.96850400
344.46240537	5.35433100	-0.96850400
344.50317337	5.35433100	-0.96850400
344.54394137	5.35433100	-0.96850400
344.58470937	5.35433100	-0.96062990
344.62547736	5.35433100	-0.96062990
344.66624536	5.35433100	-0.96062990
344.70701336	5.35433100	-0.96850400
344.74778136	5.35433100	-0.96850400
344.78854936	5.35433100	-0.96850400
344.82931736	5.35433100	-0.96850400
344.87008535	5.35433100	-0.96062990
344.91085335	5.35433100	-0.96850400
344.95162135	5.35433100	-0.96850400
344.99238935	5.35433100	-0.96062990
345.03315735	5.35433100	-0.96850400
345.07392534	5.35433100	-0.96850400
345.11469334	5.35433100	-0.96850400
345.15546134	5.35433100	-0.96850400
345.19622934	5.35433100	-0.96062990
345.23699734	5.35433100	-0.96850400
345.27776533	5.35433100	-0.96062990
345.31853333	5.35433100	-0.96850400
345.35930133	5.35433100	-0.96850400
345.40006933	5.35433100	-0.96062990
345.44083733	5.35433100	-0.96850400
345.48160533	5.35433100	-0.96850400
345.52237332	5.35433100	-0.96850400
345.56314132	5.35433100	-0.96062990
345.60390932	5.35433100	-0.96850400
345.64467732	5.35433100	-0.96850400
345.68544532	5.35433100	-0.96850400
345.72621331	5.35433100	-0.96062990
345.76698131	5.35433100	-0.96850400
345.80774931	5.35433100	-0.96850400
345.84851731	5.35433100	-0.96850400
345.88928531	5.35433100	-0.96850400
345.93005330	5.35433100	-0.96062990
345.97082130	5.35433100	-0.96062990
346.01158930	5.35433100	-0.96850400
346.05235730	5.35433100	-0.96850400
346.09312530	5.35433100	-0.96850400
346.13389330	5.35433100	-0.96062990
346.17466129	5.35433100	-0.96062990
346.21542929	5.35433100	-0.96850400
346.25619729	5.35433100	-0.96850400
346.29696529	5.35433100	-0.96850400
346.33773329	5.35433100	-0.96850400
346.37850128	5.35433100	-0.96062990
346.41926928	5.35433100	-0.96062990
346.46003728	5.35433100	-0.96850400
346.50080528	5.35433100	-0.96850400
346.54157328	5.35433100	-0.96062990
346.58234128	5.35433100	-0.96062990
346.62310927	5.35433100	-0.96062990
346.66387727	5.35433100	-0.96850400
346.70464527	5.35433100	-0.96062990
346.74541327	5.35433100	-0.96850400
346.78618127	5.35433100	-0.96062990
346.82694926	5.35433100	-0.96062990
346.86771726	5.35433100	-0.96850400
346.90848526	5.35433100	-0.96850400
346.94925326	5.35433100	-0.96850400
346.99002126	5.35433100	-0.96062990
347.03078925	5.35433100	-0.96062990
347.07155725	5.35433100	-0.96850400
347.11232525	5.35433100	-0.96850400
347.15309325	5.35433100	-0.96062990
347.19386125	5.35433100	-0.96850400
347.23462925	5.35433100	-0.96850400
347.27539724	5.35433100	-0.96850400
347.31616524	5.35433100	-0.96850400
347.35693324	5.35433100	-0.96062990
347.39770124	5.35433100	-0.96062990
347.43846924	5.35433100	-0.96850400
347.47923723	5.35433100	-0.96062990
347.52000523	5.35433100	-0.96850400
347.56077323	5.35433100	-0.96850400
347.60154123	5.35433100	-0.96850400
347.64230923	5.35433100	-0.96850400
347.68307723	5.35433100	-0.96062990
347.72384522	5.35433100	-0.96850400
347.76461322	5.35433100	-0.96062990
347.80538122	5.35433100	-0.96850400
347.84614922	5.35433100	-0.96850400
347.88691722	5.35433100	-0.96062990
347.92768521	5.35433100	-0.96850400
347.96845321	5.35433100	-0.96062990
348.00922121	5.35433100	-0.96850400
348.04998921	5.35433100	-0.96062990
348.09075721	5.35433100	-0.96850400
348.13152520	5.35433100	-0.96850400
348.17229320	5.35433100	-0.96850400
348.21306120	5.35433100	-0.96850400
348.25382920	5.35433100	-0.96062990
348.29459720	5.35433100	-0.96850400
348.33536520	5.35433100	-0.96062990
348.37613319	5.35433100	-0.96062990
348.41690119	5.35433100	-0.96850400
348.45766919	5.35433100	-0.96062990
348.49843719	5.35433100	-0.96850400
348.53920519	5.35433100	-0.96850400
348.57997318	5.35433100	-0.96062990
348.62074118	5.35433100	-0.96062990
348.66150918	5.35433100	-0.96062990
348.70227718	5.35433100	-0.96850400
348.74304518	5.35433100	-0.96062990
348.78381318	5.35433100	-0.96850400
348.82458117	5.35433100	-0.96850400
348.86534917	5.35433100	-0.96062990
348.90611717	5.35433100	-0.96850400
348.94688517	5.35433100	-0.96062990
348.98765317	5.35433100	-0.96850400
349.02842116	5.35433100	-0.96062990
349.06918916	5.35433100	-0.96062990
349.10995716	5.35433100	-0.96062990
349.15072516	5.35433100	-0.96062990
349.19149316	5.35433100	-0.96850400
349.23226115	5.35433100	-0.96850400
349.27302915	5.35433100	-0.96062990
349.31379715	5.35433100	-0.96062990
349.35456515	5.35433100	-0.96062990
349.39533315	5.35433100	-0.96062990
349.43610115	5.35433100	-0.96062990
349.47686914	5.35433100	-0.96850400
349.51763714	5.35433100	-0.96850400
349.55840514	5.35433100	-0.96062990
349.59917314	5.35433100	-0.96850400
349.63994114	5.35433100	-0.96850400
349.68070913	5.35433100	-0.96850400
349.72147713	5.35433100	-0.96062990
349.76224513	5.35433100	-0.96850400
349.80301313	5.35433100	-0.96850400
349.84378113	5.35433100	-0.96850400
349.88454912	5.35433100	-0.96850400
349.92531712	5.35433100	-0.96850400
349.96608512	5.35433100	-0.96062990
350.00685312	5.35433100	-0.96850400
350.04762112	5.35433100	-0.96062990
350.08838912	5.35433100	-0.96062990
350.12915711	5.35433100	-0.96062990
350.16992511	5.35433100	-0.96850400
350.21069311	5.35433100	-0.96850400
350.25146111	5.35433100	-0.96850400
350.29222911	5.35433100	-0.96062990
350.33299710	5.35433100	-0.96850400
350.37376510	5.35433100	-0.96062990
350.41453310	5.35433100	-0.96850400
350.45530110	5.35433100	-0.96062990
350.49606910	5.35433100	-0.96062990
350.53683710	5.35433100	-0.96062990
350.57760509	5.35433100	-0.96850400
350.61837309	5.35433100	-0.96850400
350.65914109	5.35433100	-0.96850400
350.69990909	5.35433100	-0.96850400
350.74067709	5.35433100	-0.96850400
350.78144508	5.35433100	-0.96062990
350.82221308	5.35433100	-0.96062990
350.86298108	5.35433100	-0.96850400
350.90374908	5.35433100	-0.96062990
350.94451708	5.35433100	-0.96850400
350.98528507	5.35433100	-0.96062990
351.02605307	5.35433100	-0.96850400
351.06682107	5.35433100	-0.96850400
351.10758907	5.35433100	-0.96062990
351.14835707	5.35433100	-0.96850400
351.18912507	5.35433100	-0.96062990
351.22989306	5.35433100	-0.96850400
351.27066106	5.35433100	-0.96850400
351.31142906	5.35433100	-0.96850400
351.35219706	5.35433100	-0.96850400
351.39296506	5.35433100	-0.96850400
351.43373305	5.35433100	-0.96850400
351.47450105	5.35433100	-0.96850400
351.51526905	5.35433100	-0.96850400
